author_id,created_at,tweet_id,in_reply_to_user_id,referenced_tweets_type,referenced_tweets_id,conversation_id
1511806568014221324,2022-05-15 16:36:52+00:00,1525877889299890176,1511806568014221324,replied_to,1525877887580180486,1525877887580180486
1499079633718943747,2022-05-15 16:36:48+00:00,1525877872602542080,,,,1525877872602542080
1517912934898352128,2022-05-15 16:36:47+00:00,1525877867393044481,,,,1525877867393044481
1166663032359047168,2022-05-15 16:36:47+00:00,1525877865199321090,,,,1525877865199321090
38640768,2022-05-15 16:36:45+00:00,1525877859017011200,,,,1525877859017011200
2425810452,2022-05-15 16:36:42+00:00,1525877846757060614,,,,1525877846757060614
240424527,2022-05-15 16:36:36+00:00,1525877822253944832,,,,1525877822253944832
920137601457250305,2022-05-15 16:36:36+00:00,1525877821972807681,,,,1525877821972807681
23088772,2022-05-15 16:36:35+00:00,1525877818076418049,,,,1525877818076418049
61864099,2022-05-15 16:36:35+00:00,1525877816675512322,61864099,replied_to,1525877698106691585,1525877698106691585
273816258,2022-05-15 16:36:33+00:00,1525877809876455427,,,,1525877809876455427
1523404125572112384,2022-05-15 16:36:33+00:00,1525877805824851970,,,,1525877805824851970
957306920,2022-05-15 16:36:32+00:00,1525877802083487746,,,,1525877802083487746
1158365756419186688,2022-05-15 16:36:30+00:00,1525877794080710656,,,,1525877794080710656
1497881832985088000,2022-05-15 16:36:28+00:00,1525877787894206464,,,,1525877787894206464
1332622269298991104,2022-05-15 16:36:26+00:00,1525877779883077634,,,,1525877779883077634
1525876158415392772,2022-05-15 16:36:24+00:00,1525877769502171136,,,,1525877769502171136
315942970,2022-05-15 16:36:23+00:00,1525877767086161924,559618778,replied_to,1525875484533342210,1525870897118298113
1314693919456854017,2022-05-15 16:36:22+00:00,1525877762967453696,,,,1525877762967453696
1119501140448641024,2022-05-15 16:36:19+00:00,1525877750166429697,,,,1525877750166429697
1511807222812139525,2022-05-15 16:36:17+00:00,1525877740997595136,1063724645168410625,replied_to,1525429245186658307,1525429245186658307
4877917059,2022-05-15 16:36:16+00:00,1525877735964430346,,,,1525877735964430346
888808647614222336,2022-05-15 16:36:13+00:00,1525877726086832128,,,,1525877726086832128
2785995025,2022-05-15 16:36:13+00:00,1525877725289914368,,,,1525877725289914368
705101281,2022-05-15 16:36:12+00:00,1525877719375958016,,,,1525877719375958016
1632403932,2022-05-15 16:36:10+00:00,1525877711230599169,,,,1525877711230599169
284351347,2022-05-15 16:36:09+00:00,1525877708273623040,,,,1525877708273623040
1132792498164834304,2022-05-15 16:36:09+00:00,1525877706210017286,1208394690,,,1525877706210017286
3366403805,2022-05-15 16:36:08+00:00,1525877704645611523,,,,1525877704645611523
2749442848,2022-05-15 16:36:07+00:00,1525877700086353922,,,,1525877700086353922
42300772,2022-05-15 16:36:06+00:00,1525877692670820355,,,,1525877692670820355
118529639,2022-05-15 16:36:04+00:00,1525877684752064513,,,,1525877684752064513
15243812,2022-05-15 16:36:01+00:00,1525877671640580096,,,,1525877671640580096
3304870763,2022-05-15 16:36:00+00:00,1525877670885695488,,,,1525877670885695488
2467343477,2022-05-15 16:35:59+00:00,1525877666364243969,,,,1525877666364243969
2458011600,2022-05-15 16:35:59+00:00,1525877665252638721,,,,1525877665252638721
1081663567252869126,2022-05-15 16:35:59+00:00,1525877664506159105,,,,1525877664506159105
3051020122,2022-05-15 16:35:56+00:00,1525877651977682945,3051020122,replied_to,1525875736329986050,1525866739824791552
15913535,2022-05-15 16:35:52+00:00,1525877637457006592,,,,1525877637457006592
2880449540,2022-05-15 16:35:48+00:00,1525877620621344768,,,,1525877620621344768
356915546,2022-05-15 16:35:44+00:00,1525877600949878784,356915546,replied_to,1525877583723757569,1525877579743473664
1487152651615838213,2022-05-15 16:35:42+00:00,1525877594243072000,,,,1525877594243072000
1046299872347992064,2022-05-15 16:35:41+00:00,1525877590791168002,,,,1525877590791168002
3003849064,2022-05-15 16:35:41+00:00,1525877589675491328,,,,1525877589675491328
2464725546,2022-05-15 16:35:41+00:00,1525877589411258369,,,,1525877589411258369
1086924606617911297,2022-05-15 16:35:40+00:00,1525877586173337600,755764206,replied_to,1525870109746683908,1525870109746683908
1020659438758387713,2022-05-15 16:35:37+00:00,1525877574940905473,,,,1525877574940905473
806625222434684928,2022-05-15 16:35:33+00:00,1525877556452413440,,,,1525877556452413440
222593623,2022-05-15 16:35:29+00:00,1525877537393500162,603884167,replied_to,1525876169073205248,1525876169073205248
205456076,2022-05-15 16:35:26+00:00,1525877526039609344,,,,1525877526039609344
1579426614,2022-05-15 16:35:25+00:00,1525877521660751873,,,,1525877521660751873
1904375628,2022-05-15 16:35:22+00:00,1525877511330181121,,,,1525877511330181121
147332955,2022-05-15 16:35:19+00:00,1525877496935239681,62513246,replied_to,1525562109928554496,1525562109928554496
1373792153814581248,2022-05-15 16:35:18+00:00,1525877495123394561,,,,1525877495123394561
1432443790921457667,2022-05-15 16:35:16+00:00,1525877483240824832,,,,1525877483240824832
806061875351982081,2022-05-15 16:35:15+00:00,1525877479059206147,,,,1525877479059206147
1449144732681183234,2022-05-15 16:35:14+00:00,1525877476215357440,,,,1525877476215357440
2522911828,2022-05-15 16:35:12+00:00,1525877467822555150,,,,1525877467822555150
1071822027693219841,2022-05-15 16:35:12+00:00,1525877467071889409,,,,1525877467071889409
394527366,2022-05-15 16:35:11+00:00,1525877465465372672,,,,1525877465465372672
953201133929029632,2022-05-15 16:35:06+00:00,1525877441641730048,545081356,replied_to,1525428280102371329,1525428280102371329
2361603878,2022-05-15 16:35:04+00:00,1525877436696735744,,,,1525877436696735744
12389512,2022-05-15 16:35:04+00:00,1525877436398944261,1249024980152696833,replied_to,1525565133250084865,1525565133250084865
123013685,2022-05-15 16:35:03+00:00,1525877429566308352,,,,1525877429566308352
1525876158415392772,2022-05-15 16:35:02+00:00,1525877425141428224,,,,1525877425141428224
1213223126630162432,2022-05-15 16:35:00+00:00,1525877416870268928,,,,1525877416870268928
1474660499455455232,2022-05-15 16:35:00+00:00,1525877415930744833,,,,1525877415930744833
23088772,2022-05-15 16:34:59+00:00,1525877412986245120,,,,1525877412986245120
1185932418022281216,2022-05-15 16:34:58+00:00,1525877408292818944,,,,1525877408292818944
299668245,2022-05-15 16:34:57+00:00,1525877405310656512,,,,1525877405310656512
1332349525219041281,2022-05-15 16:34:56+00:00,1525877401263214592,,,,1525877401263214592
1194721916684316672,2022-05-15 16:34:55+00:00,1525877396250951680,,,,1525877396250951680
787996955280547840,2022-05-15 16:34:52+00:00,1525877386302169088,,,,1525877386302169088
1480903610192089088,2022-05-15 16:34:52+00:00,1525877385425473537,,,,1525877385425473537
1261665777821921280,2022-05-15 16:34:48+00:00,1525877368635760640,,,,1525877368635760640
373628508,2022-05-15 16:34:48+00:00,1525877365439709192,,,,1525877365439709192
876337841072205824,2022-05-15 16:34:46+00:00,1525877360565821442,,,,1525877360565821442
1186367187264720897,2022-05-15 16:34:43+00:00,1525877347928481795,49585215,replied_to,1525864868494155788,1525864868494155788
1485746370082488324,2022-05-15 16:34:43+00:00,1525877347043377153,,,,1525877347043377153
1553767951,2022-05-15 16:34:40+00:00,1525877335609819136,3420153101,replied_to,1525596093676920836,1525596093676920836
1313032499912609792,2022-05-15 16:34:40+00:00,1525877333709955072,,,,1525877333709955072
1217885951395057670,2022-05-15 16:34:39+00:00,1525877330647867392,,,,1525877330647867392
1008611794099822592,2022-05-15 16:34:36+00:00,1525877318350213120,,,,1525877318350213120
1196371726105489408,2022-05-15 16:34:36+00:00,1525877315464531968,,,,1525877315464531968
3437760934,2022-05-15 16:34:35+00:00,1525877312004452352,,,,1525877312004452352
1524901009423847464,2022-05-15 16:34:34+00:00,1525877307252121600,,,,1525877307252121600
114847216,2022-05-15 16:34:32+00:00,1525877301770174465,,,,1525877301770174465
1504925412,2022-05-15 16:34:31+00:00,1525877295906430976,,,,1525877295906430976
19648562,2022-05-15 16:34:30+00:00,1525877293746462721,,,,1525877293746462721
1524488835954102273,2022-05-15 16:34:29+00:00,1525877288373563393,1524488835954102273,replied_to,1525877286880288768,1525877279020171269
354194065,2022-05-15 16:34:29+00:00,1525877288151273472,,,,1525877288151273472
172956116,2022-05-15 16:34:29+00:00,1525877285936680961,,,,1525877285936680961
1404023238791815173,2022-05-15 16:34:28+00:00,1525877285244780544,,,,1525877285244780544
4322023799,2022-05-15 16:34:28+00:00,1525877284342833153,,,,1525877284342833153
1295304815694819330,2022-05-15 16:34:28+00:00,1525877283881361408,,,,1525877283881361408
1520866519319597056,2022-05-15 16:34:28+00:00,1525877283675848705,,,,1525877283675848705
1524488835954102273,2022-05-15 16:34:27+00:00,1525877279020171269,,,,1525877279020171269
23112027,2022-05-15 16:34:26+00:00,1525877276398821378,,,,1525877276398821378
1361407657383522308,2022-05-15 16:34:24+00:00,1525877267905249281,,,,1525877267905249281
586401250,2022-05-15 16:34:24+00:00,1525877265095172103,,,,1525877265095172103
1449144732681183234,2022-05-15 16:34:23+00:00,1525877263299923971,,,,1525877263299923971
1525876158415392772,2022-05-15 16:34:23+00:00,1525877262163263489,,,,1525877262163263489
2439777216,2022-05-15 16:34:22+00:00,1525877257692188672,,,,1525877257692188672
1566177967,2022-05-15 16:34:19+00:00,1525877247139258368,,,,1525877247139258368
953201133929029632,2022-05-15 16:34:16+00:00,1525877235206479872,1088371662108676096,replied_to,1525409144798425088,1525409144798425088
1462402241889984520,2022-05-15 16:34:15+00:00,1525877230202671104,,,,1525877230202671104
1187253352243052544,2022-05-15 16:34:13+00:00,1525877220086013954,1132396335209037824,,,1525877220086013954
1480123405571551234,2022-05-15 16:34:12+00:00,1525877217053380610,,,,1525877217053380610
961950940818534400,2022-05-15 16:34:09+00:00,1525877202704818177,,,,1525877202704818177
3438005129,2022-05-15 16:34:08+00:00,1525877200960069633,,,,1525877200960069633
819619787160584192,2022-05-15 16:34:06+00:00,1525877193036943361,,,,1525877193036943361
923651003303546880,2022-05-15 16:34:04+00:00,1525877182110879751,,,,1525877182110879751
1421791788910714882,2022-05-15 16:34:02+00:00,1525877176234557440,,,,1525877176234557440
1498596832422813700,2022-05-15 16:33:59+00:00,1525877160866729985,,,,1525877160866729985
1246455828196085762,2022-05-15 16:33:57+00:00,1525877152176119808,,,,1525877152176119808
515948490,2022-05-15 16:33:56+00:00,1525877147629494276,,,,1525877147629494276
619363990,2022-05-15 16:33:54+00:00,1525877141879021568,,,,1525877141879021568
1311669156375273485,2022-05-15 16:33:53+00:00,1525877138276044800,,,,1525877138276044800
323884140,2022-05-15 16:33:49+00:00,1525877121368969218,38846014,replied_to,1525732773847347200,1525732773847347200
1103027473174929408,2022-05-15 16:33:45+00:00,1525877104629391362,,,,1525877104629391362
14761003,2022-05-15 16:33:45+00:00,1525877104591654914,,,,1525877104591654914
1265397819453722631,2022-05-15 16:33:45+00:00,1525877102674817024,,,,1525877102674817024
214603937,2022-05-15 16:33:44+00:00,1525877097834729475,,,,1525877097834729475
974416228906303488,2022-05-15 16:33:39+00:00,1525877079740391424,,,,1525877079740391424
1319687603608821768,2022-05-15 16:33:39+00:00,1525877076015947782,,,,1525877076015947782
1478359943380099078,2022-05-15 16:33:38+00:00,1525877074610757633,,,,1525877074610757633
967720237364924416,2022-05-15 16:33:38+00:00,1525877072421322753,,,,1525877072421322753
557979423,2022-05-15 16:33:38+00:00,1525877072027066368,,,,1525877072027066368
1144208820614443008,2022-05-15 16:33:37+00:00,1525877070861041668,,,,1525877070861041668
239023875,2022-05-15 16:33:37+00:00,1525877070810734592,,,,1525877070810734592
2439777216,2022-05-15 16:33:36+00:00,1525877067077890051,,,,1525877067077890051
206717615,2022-05-15 16:33:26+00:00,1525877023800967169,,,,1525877023800967169
1329052044846567434,2022-05-15 16:33:26+00:00,1525877023272538115,757514581044498432,replied_to,1525710468412846080,1525710468412846080
529458724,2022-05-15 16:33:26+00:00,1525877023268392966,,,,1525877023268392966
2570656474,2022-05-15 16:33:26+00:00,1525877023025004544,,,,1525877023025004544
150380370,2022-05-15 16:33:21+00:00,1525877004305805312,,,,1525877004305805312
303874421,2022-05-15 16:33:21+00:00,1525877002971930625,,,,1525877002971930625
1271740190428672000,2022-05-15 16:33:20+00:00,1525876998064816128,,,,1525876998064816128
1520024417966997508,2022-05-15 16:33:19+00:00,1525876994675724288,,,,1525876994675724288
4914634851,2022-05-15 16:33:19+00:00,1525876992981315590,,,,1525876992981315590
1268281304686170114,2022-05-15 16:33:16+00:00,1525876983418302465,,,,1525876983418302465
953201133929029632,2022-05-15 16:33:16+00:00,1525876983233658883,986106436110385152,replied_to,1525340852792578048,1525340852792578048
74324638,2022-05-15 16:33:16+00:00,1525876980746428418,,,,1525876980746428418
1215327360079335426,2022-05-15 16:33:15+00:00,1525876978263670786,5734902,replied_to,1525616774888275968,1525616774888275968
1524319890567532544,2022-05-15 16:33:13+00:00,1525876969300164611,,,,1525876969300164611
2976086728,2022-05-15 16:33:12+00:00,1525876966380949508,,,,1525876966380949508
2272955660,2022-05-15 16:33:12+00:00,1525876962912239616,,,,1525876962912239616
1506343204878266369,2022-05-15 16:33:09+00:00,1525876952665575424,,,,1525876952665575424
361236496,2022-05-15 16:33:06+00:00,1525876940330086400,,,,1525876940330086400
1445113587836542987,2022-05-15 16:33:05+00:00,1525876934319779840,,,,1525876934319779840
366004389,2022-05-15 16:33:04+00:00,1525876933300477952,,,,1525876933300477952
3395212229,2022-05-15 16:33:04+00:00,1525876929978671104,,,,1525876929978671104
193610697,2022-05-15 16:33:03+00:00,1525876927050948610,,,,1525876927050948610
88180321,2022-05-15 16:33:02+00:00,1525876922395377665,,,,1525876922395377665
133481625,2022-05-15 16:33:01+00:00,1525876919371067392,,,,1525876919371067392
270569708,2022-05-15 16:33:00+00:00,1525876913893388288,,,,1525876913893388288
1891433288,2022-05-15 16:32:59+00:00,1525876909996920832,,,,1525876909996920832
2302772090,2022-05-15 16:32:59+00:00,1525876908700975106,,,,1525876908700975106
620260965,2022-05-15 16:32:56+00:00,1525876899779584002,,,,1525876899779584002
1323064144447168513,2022-05-15 16:32:53+00:00,1525876884281630720,,,,1525876884281630720
3452501660,2022-05-15 16:32:51+00:00,1525876875498868738,,,,1525876875498868738
3165844773,2022-05-15 16:32:49+00:00,1525876867999334401,,,,1525876867999334401
1520024680861773826,2022-05-15 16:32:47+00:00,1525876858805420036,1520024680861773826,replied_to,1520042251304513541,1520042251304513541
3360549919,2022-05-15 16:32:45+00:00,1525876853642522624,,,,1525876853642522624
1148210996827316225,2022-05-15 16:32:43+00:00,1525876844775411712,,,,1525876844775411712
2800663543,2022-05-15 16:32:41+00:00,1525876833367035906,,,,1525876833367035906
1395484962,2022-05-15 16:32:40+00:00,1525876830170976262,,,,1525876830170976262
1371086324502044674,2022-05-15 16:32:39+00:00,1525876824575819779,,,,1525876824575819779
22381283,2022-05-15 16:32:38+00:00,1525876821635497986,,,,1525876821635497986
4797232815,2022-05-15 16:32:37+00:00,1525876817457995776,197112427,replied_to,1525859703158411264,1525774854036807680
2439777216,2022-05-15 16:32:36+00:00,1525876813209210881,,,,1525876813209210881
1095739640965939200,2022-05-15 16:32:36+00:00,1525876812030656516,,,,1525876812030656516
1460606208331681799,2022-05-15 16:32:34+00:00,1525876804690624514,,,,1525876804690624514
1382056872371453956,2022-05-15 16:32:33+00:00,1525876800362057731,,,,1525876800362057731
1231918749923598336,2022-05-15 16:32:30+00:00,1525876788773150720,1496252713826406402,replied_to,1525872207997583363,1525839006835032065
732576028317601793,2022-05-15 16:32:29+00:00,1525876784385900545,1401545856105472000,replied_to,1525801773600059394,1525801773600059394
1265961073716400128,2022-05-15 16:32:28+00:00,1525876779247882240,,,,1525876779247882240
1398029497442738188,2022-05-15 16:32:27+00:00,1525876777725444096,,,,1525876777725444096
1365099260056846338,2022-05-15 16:32:26+00:00,1525876772474068992,,,,1525876772474068992
268994500,2022-05-15 16:32:26+00:00,1525876771442270208,,,,1525876771442270208
81050638,2022-05-15 16:32:26+00:00,1525876771383660552,,,,1525876771383660552
1425376785949249540,2022-05-15 16:32:26+00:00,1525876771207405568,,,,1525876771207405568
1252672146175918086,2022-05-15 16:32:23+00:00,1525876760251858946,828717014,,,1525876760251858946
2340815329,2022-05-15 16:32:21+00:00,1525876749824835586,,,,1525876749824835586
144614681,2022-05-15 16:32:19+00:00,1525876740668674048,,,,1525876740668674048
190963348,2022-05-15 16:32:18+00:00,1525876736424017920,,,,1525876736424017920
750100558376214528,2022-05-15 16:32:17+00:00,1525876735224565761,,,,1525876735224565761
1255529877199106050,2022-05-15 16:32:17+00:00,1525876733735583746,,,,1525876733735583746
2189126966,2022-05-15 16:32:11+00:00,1525876708322291712,,,,1525876708322291712
1512953290161590281,2022-05-15 16:32:11+00:00,1525876708133445636,,,,1525876708133445636
936079812,2022-05-15 16:32:07+00:00,1525876694002933760,,,,1525876694002933760
318379153,2022-05-15 16:32:07+00:00,1525876692300046336,,,,1525876692300046336
183594188,2022-05-15 16:32:07+00:00,1525876692128083968,,,,1525876692128083968
605521255,2022-05-15 16:32:07+00:00,1525876691008102401,605521255,replied_to,1525876620652863490,1525876620652863490
1518303857620705280,2022-05-15 16:32:07+00:00,1525876690597052416,15584187,replied_to,1525612263490859008,1525612263490859008
400645889,2022-05-15 16:32:04+00:00,1525876681050824704,,,,1525876681050824704
1523333976206708736,2022-05-15 16:32:04+00:00,1525876680258367488,,,,1525876680258367488
1270827005114757120,2022-05-15 16:32:02+00:00,1525876671378776064,,,,1525876671378776064
90629303,2022-05-15 16:32:00+00:00,1525876660930850816,,,,1525876660930850816
1855188920,2022-05-15 16:31:58+00:00,1525876654660370432,,,,1525876654660370432
2153149193,2022-05-15 16:31:58+00:00,1525876653641039874,,,,1525876653641039874
1173939127953317889,2022-05-15 16:31:55+00:00,1525876642471714816,,,,1525876642471714816
1138905768252436480,2022-05-15 16:31:54+00:00,1525876637262307328,,,,1525876637262307328
1374503136,2022-05-15 16:31:48+00:00,1525876611165437953,,,,1525876611165437953
1097314454478438400,2022-05-15 16:31:47+00:00,1525876610292822016,,,,1525876610292822016
110411565,2022-05-15 16:31:46+00:00,1525876602109935619,,,,1525876602109935619
1085016603606028288,2022-05-15 16:31:44+00:00,1525876597127102466,,,,1525876597127102466
1199806864537669632,2022-05-15 16:31:43+00:00,1525876591213133830,,,,1525876591213133830
1383538709308481539,2022-05-15 16:31:42+00:00,1525876585332711424,,,,1525876585332711424
138006288,2022-05-15 16:31:41+00:00,1525876584405671936,,,,1525876584405671936
243125205,2022-05-15 16:31:40+00:00,1525876577313120259,,,,1525876577313120259
222766992,2022-05-15 16:31:39+00:00,1525876575639588865,,,,1525876575639588865
1152112692448153600,2022-05-15 16:31:39+00:00,1525876575132127243,,,,1525876575132127243
1036866331,2022-05-15 16:31:38+00:00,1525876571030097920,1509383499157061638,replied_to,1525872483726942208,1525872483726942208
1487894711125921795,2022-05-15 16:31:36+00:00,1525876561739669504,,,,1525876561739669504
1490407955887493121,2022-05-15 16:31:36+00:00,1525876561181810688,,,,1525876561181810688
4174131,2022-05-15 16:31:36+00:00,1525876560556851200,,,,1525876560556851200
206946911,2022-05-15 16:31:33+00:00,1525876551434350594,864251040165748737,replied_to,1525871296587997185,1525871296587997185
306108476,2022-05-15 16:31:27+00:00,1525876524368412672,,,,1525876524368412672
1322884166896230400,2022-05-15 16:31:25+00:00,1525876516248248331,,,,1525876516248248331
2922208647,2022-05-15 16:31:22+00:00,1525876504223223809,,,,1525876504223223809
834068606119976960,2022-05-15 16:31:20+00:00,1525876496631472129,,,,1525876496631472129
477548046,2022-05-15 16:31:18+00:00,1525876485701177347,15584187,replied_to,1525618915933667330,1525618915933667330
1250868399019888640,2022-05-15 16:31:16+00:00,1525876480022126593,,,,1525876480022126593
1235512655101808640,2022-05-15 16:31:13+00:00,1525876464456966145,,,,1525876464456966145
1004288289262710785,2022-05-15 16:31:13+00:00,1525876464062713856,,,,1525876464062713856
1522905805347082241,2022-05-15 16:31:10+00:00,1525876451567972352,,,,1525876451567972352
1345591926,2022-05-15 16:31:08+00:00,1525876446102638592,,,,1525876446102638592
811253839118667777,2022-05-15 16:31:07+00:00,1525876442378260482,,,,1525876442378260482
1205621280747208704,2022-05-15 16:31:07+00:00,1525876438720823298,,,,1525876438720823298
400215866,2022-05-15 16:31:06+00:00,1525876436728287233,,,,1525876436728287233
205403858,2022-05-15 16:31:05+00:00,1525876432219537408,,,,1525876432219537408
3390775469,2022-05-15 16:31:05+00:00,1525876430164398081,,,,1525876430164398081
410605854,2022-05-15 16:31:03+00:00,1525876422870433798,,,,1525876422870433798
3035419601,2022-05-15 16:31:02+00:00,1525876417677910023,,,,1525876417677910023
1521935518346493953,2022-05-15 16:31:02+00:00,1525876417535389698,,,,1525876417535389698
4362223996,2022-05-15 16:31:00+00:00,1525876410157514755,,,,1525876410157514755
888716448742461442,2022-05-15 16:30:59+00:00,1525876407452180483,999578121123848192,replied_to,1525616924238938115,1525616924238938115
1453109402144288775,2022-05-15 16:30:59+00:00,1525876405158006785,,,,1525876405158006785
793115287293919232,2022-05-15 16:30:56+00:00,1525876395473346562,,,,1525876395473346562
519652089,2022-05-15 16:30:56+00:00,1525876393439019011,,,,1525876393439019011
1514913485427294211,2022-05-15 16:30:55+00:00,1525876389416685570,,,,1525876389416685570
196815027,2022-05-15 16:30:54+00:00,1525876386971385860,,,,1525876386971385860
2439777216,2022-05-15 16:30:54+00:00,1525876385088262144,,,,1525876385088262144
182199167,2022-05-15 16:30:52+00:00,1525876376544354305,,,,1525876376544354305
27071076,2022-05-15 16:30:49+00:00,1525876363575582722,,,,1525876363575582722
724715612669358080,2022-05-15 16:30:48+00:00,1525876360635457536,,,,1525876360635457536
882258615754739712,2022-05-15 16:30:47+00:00,1525876356617224192,,,,1525876356617224192
421921324,2022-05-15 16:30:47+00:00,1525876354964770816,421921324,replied_to,1525262337212567554,1496930196766830600
1478692882546630658,2022-05-15 16:30:45+00:00,1525876349348589569,,,,1525876349348589569
217227463,2022-05-15 16:30:45+00:00,1525876347779817472,,,,1525876347779817472
1498714000351191042,2022-05-15 16:30:43+00:00,1525876341043781634,,,,1525876341043781634
620260965,2022-05-15 16:30:42+00:00,1525876337096925186,,,,1525876337096925186
1500492010138083334,2022-05-15 16:30:37+00:00,1525876314581913602,,,,1525876314581913602
217199177,2022-05-15 16:30:35+00:00,1525876308114300929,,,,1525876308114300929
1088823123972186112,2022-05-15 16:30:32+00:00,1525876294780698624,,,,1525876294780698624
1487894711125921795,2022-05-15 16:30:32+00:00,1525876293723643905,,,,1525876293723643905
1476225883878928390,2022-05-15 16:30:32+00:00,1525876292389830659,,,,1525876292389830659
1229812248295723009,2022-05-15 16:30:31+00:00,1525876291362344963,,,,1525876291362344963
1305154644444884992,2022-05-15 16:30:29+00:00,1525876280696229888,,,,1525876280696229888
19028516,2022-05-15 16:30:28+00:00,1525876276162174977,,,,1525876276162174977
1516138203266404355,2022-05-15 16:30:24+00:00,1525876261725282307,,,,1525876261725282307
296345428,2022-05-15 16:30:22+00:00,1525876253298987009,3482647214,replied_to,1525605834788577283,1525605834788577283
1394677758048055296,2022-05-15 16:30:20+00:00,1525876243064836098,,,,1525876243064836098
1361407657383522308,2022-05-15 16:30:17+00:00,1525876230863609858,,,,1525876230863609858
1238791236418445313,2022-05-15 16:30:16+00:00,1525876225360674818,,,,1525876225360674818
880900890,2022-05-15 16:30:15+00:00,1525876224517623809,,,,1525876224517623809
940332477909958656,2022-05-15 16:30:13+00:00,1525876215256604676,,,,1525876215256604676
1252540008709251073,2022-05-15 16:30:07+00:00,1525876188438491136,,,,1525876188438491136
2816394243,2022-05-15 16:30:06+00:00,1525876184839487491,,,,1525876184839487491
1372874315025244172,2022-05-15 16:30:05+00:00,1525876178518695936,,,,1525876178518695936
1005112202611785730,2022-05-15 16:30:03+00:00,1525876173997084672,,,,1525876173997084672
786625296,2022-05-15 16:30:02+00:00,1525876167613591554,,,,1525876167613591554
477548046,2022-05-15 16:30:01+00:00,1525876162446098433,15584187,replied_to,1525612263490859008,1525612263490859008
720594187,2022-05-15 16:30:00+00:00,1525876161082974215,,,,1525876161082974215
110942823,2022-05-15 16:30:00+00:00,1525876160038522881,,,,1525876160038522881
138751909,2022-05-15 16:30:00+00:00,1525876160030068736,,,,1525876160030068736
1146462259,2022-05-15 16:30:00+00:00,1525876159636033541,,,,1525876159636033541
87820155,2022-05-15 16:30:00+00:00,1525876159556096002,,,,1525876159556096002
125628451,2022-05-15 16:30:00+00:00,1525876159505788929,,,,1525876159505788929
1070086890714554369,2022-05-15 16:30:00+00:00,1525876159245824000,,,,1525876159245824000
4631087296,2022-05-15 16:30:00+00:00,1525876158222458882,,,,1525876158222458882
1512405831345741832,2022-05-15 16:29:58+00:00,1525876151402565632,,,,1525876151402565632
3473919135,2022-05-15 16:29:58+00:00,1525876150186266626,,,,1525876150186266626
4661293310,2022-05-15 16:29:57+00:00,1525876147011129349,,,,1525876147011129349
1146021318082609152,2022-05-15 16:29:56+00:00,1525876144444264449,,,,1525876144444264449
26490873,2022-05-15 16:29:55+00:00,1525876138169585675,26490873,replied_to,1525873846456307712,1525627438872547330
953201133929029632,2022-05-15 16:29:54+00:00,1525876136412061698,4882743003,replied_to,1525754674216943616,1525754674216943616
388837800,2022-05-15 16:29:54+00:00,1525876135199907842,,,,1525876135199907842
1193629395216453632,2022-05-15 16:29:52+00:00,1525876125536342016,,,,1525876125536342016
1316495672884039680,2022-05-15 16:29:51+00:00,1525876121887195137,,,,1525876121887195137
1484877793385238528,2022-05-15 16:29:49+00:00,1525876114194944011,,,,1525876114194944011
1474399389737181188,2022-05-15 16:29:47+00:00,1525876105328173056,,,,1525876105328173056
2896132419,2022-05-15 16:29:46+00:00,1525876100924067841,,,,1525876100924067841
1445020714042593283,2022-05-15 16:29:46+00:00,1525876100496228355,,,,1525876100496228355
1303067775569715200,2022-05-15 16:29:44+00:00,1525876092267028480,,,,1525876092267028480
426836178,2022-05-15 16:29:44+00:00,1525876091411476482,,,,1525876091411476482
829041655684673536,2022-05-15 16:29:43+00:00,1525876088534081538,1442117452440113161,replied_to,1525741430488064000,1525741430488064000
2809755632,2022-05-15 16:29:40+00:00,1525876076299395073,,,,1525876076299395073
235526396,2022-05-15 16:29:39+00:00,1525876071517888513,,,,1525876071517888513
435354606,2022-05-15 16:29:35+00:00,1525876054388314113,,,,1525876054388314113
1293838308104114176,2022-05-15 16:29:35+00:00,1525876053146841088,1303379937047576582,replied_to,1525868549645946881,1525868549645946881
1323064144447168513,2022-05-15 16:29:33+00:00,1525876046045782018,,,,1525876046045782018
1337296691834347520,2022-05-15 16:29:32+00:00,1525876043277541376,,,,1525876043277541376
216798355,2022-05-15 16:29:32+00:00,1525876041037774850,,,,1525876041037774850
955526062997491713,2022-05-15 16:29:32+00:00,1525876040878407681,,,,1525876040878407681
184000080,2022-05-15 16:29:31+00:00,1525876036281503744,,,,1525876036281503744
1185605792629776388,2022-05-15 16:29:29+00:00,1525876028404637698,,,,1525876028404637698
2880449540,2022-05-15 16:29:28+00:00,1525876023467728896,,,,1525876023467728896
3023477472,2022-05-15 16:29:25+00:00,1525876013833543683,,,,1525876013833543683
27931380,2022-05-15 16:29:25+00:00,1525876012650840065,,,,1525876012650840065
1509322931092008962,2022-05-15 16:29:24+00:00,1525876008515252225,,,,1525876008515252225
525806960,2022-05-15 16:29:22+00:00,1525876001275879425,,,,1525876001275879425
901383520861474817,2022-05-15 16:29:21+00:00,1525875997496774656,,,,1525875997496774656
63986640,2022-05-15 16:29:20+00:00,1525875993390497792,,,,1525875993390497792
1386591288099758081,2022-05-15 16:29:20+00:00,1525875990668394505,,,,1525875990668394505
2749309811,2022-05-15 16:29:19+00:00,1525875987363385344,,,,1525875987363385344
